IDs_interactor_A	IDs_interactor_B	interactor_IDs_databases_A	interactor_IDs_databases_B	Taxid_interactor_A	Taxid_interactor_B	Publication_Identifiers	Confidence_values	Host_organisms	bait_prey_status_A	bait_prey_status_B	Interaction_detection_methods	Interaction_types	Interaction_identifiers	Expansion_methods	Features_interactor_A	Features_interactor_B	Identification_method_participant_A	Identification_method_participant_B	binding_region_A_start	binding_region_A_end	binding_region_B_start	binding_region_B_end	binding_region_A_type	binding_region_B_type	pair_id
Q15654	P10215	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12377|virhostnet-nrid:11404	-	-	-	-	-							P10215|Q15654
Q68G74	P10215	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12501|virhostnet-nrid:11528	-	-	-	-	-							P10215|Q68G74
Q8N6Y0	P10217	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12364|virhostnet-nrid:11391	-	-	-	-	-							P10217|Q8N6Y0
Q96IJ6	P10217	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12390|virhostnet-nrid:11417	-	-	-	-	-							P10217|Q96IJ6
Q9H0A8	P10217	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12556|virhostnet-nrid:11583	-	-	-	-	-							P10217|Q9H0A8
O15162	P10218	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0096(pull down)	psi-mi:MI:0915(physical association)	virhostnet-rid:12677|virhostnet-nrid:11687	-	-	-	-	-							O15162|P10218
O95273	P10218	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12649|virhostnet-nrid:11676	-	-	-	-	-							O95273|P10218
P50402	P10218	uniprotkb	uniprotkb	9606	10299	17652388		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:1832687|virhostnet-nrid:1252267	-	-	-	-	-							P10218|P50402
P50402	P10218	uniprotkb	uniprotkb	9606	10299	17652388		-	-	-	psi-mi:MI:0059(gst pull down)	psi-mi:MI:0915(physical association)	virhostnet-rid:1832688|virhostnet-nrid:1252267	-	-	-	-	-							P10218|P50402
Q08379	P10218	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12389|virhostnet-nrid:11416	-	-	-	-	-							P10218|Q08379
Q13137	P10218	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12421|virhostnet-nrid:11448	-	-	-	-	-							P10218|Q13137
Q14525	P10218	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12596|virhostnet-nrid:11623	-	-	-	-	-							P10218|Q14525
Q7L4P6	P10218	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12557|virhostnet-nrid:11584	-	-	-	-	-							P10218|Q7L4P6
Q8ND90	P10218	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12420|virhostnet-nrid:11447	-	-	-	-	-							P10218|Q8ND90
Q8NHQ1	P10218	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12411|virhostnet-nrid:11438	-	-	-	-	-							P10218|Q8NHQ1
Q969F0	P10218	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12388|virhostnet-nrid:11415	-	-	-	-	-							P10218|Q969F0
P43355	P10219	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12365|virhostnet-nrid:11392	-	-	-	-	-							P10219|P43355
P51808	P10219	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12650|virhostnet-nrid:11677	-	-	-	-	-							P10219|P51808
P51808	P10219	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0096(pull down)	psi-mi:MI:0915(physical association)	virhostnet-rid:12668|virhostnet-nrid:11677	-	-	-	-	-							P10219|P51808
P63172	P10219	uniprotkb	uniprotkb	9606	10299	15117959		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:1832692|virhostnet-nrid:1252269	-	-	-	-	-							P10219|P63172
Q9UPY8	P10219	uniprotkb	uniprotkb	9606	10299	15117959		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:1832690|virhostnet-nrid:1252268	-	-	-	-	-							P10219|Q9UPY8
Q9UPY8	P10219	uniprotkb	uniprotkb	9606	10299	15117959		-	-	-	psi-mi:MI:0059(gst pull down)	psi-mi:MI:0915(physical association)	virhostnet-rid:1832691|virhostnet-nrid:1252268	-	-	-	-	-							P10219|Q9UPY8
O14964	P10220	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12376|virhostnet-nrid:11403	-	-	-	-	-							O14964|P10220
O95273	P10220	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12651|virhostnet-nrid:11678	-	-	-	-	-							O95273|P10220
Q9BQ66	P10220	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12423|virhostnet-nrid:11450	-	-	-	-	-							P10220|Q9BQ66
O60262	P10224	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12561|virhostnet-nrid:11588	-	-	-	-	-							O60262|P10224
O60519	P10224	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12504|virhostnet-nrid:11531	-	-	-	-	-							O60519|P10224
O60760	P10224	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12506|virhostnet-nrid:11533	-	-	-	-	-							O60760|P10224
O75558	P10224	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12563|virhostnet-nrid:11590	-	-	-	-	-							O75558|P10224
P60022	P10224	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12505|virhostnet-nrid:11532	-	-	-	-	-							P10224|P60022
Q7L2Z9	P10224	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12503|virhostnet-nrid:11530	-	-	-	-	-							P10224|Q7L2Z9
Q8IYN2	P10224	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12636|virhostnet-nrid:11663	-	-	-	-	-							P10224|Q8IYN2
Q8N0V1	P10224	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12502|virhostnet-nrid:11529	-	-	-	-	-							P10224|Q8N0V1
Q8NHQ1	P10224	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12599|virhostnet-nrid:11626	-	-	-	-	-							P10224|Q8NHQ1
Q8TF71	P10224	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12507|virhostnet-nrid:11534	-	-	-	-	-							P10224|Q8TF71
Q8WYH8	P10224	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12562|virhostnet-nrid:11589	-	-	-	-	-							P10224|Q8WYH8
Q96EZ8	P10224	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12414|virhostnet-nrid:11441	-	-	-	-	-							P10224|Q96EZ8
Q9Y2G8	P10224	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12560|virhostnet-nrid:11587	-	-	-	-	-							P10224|Q9Y2G8
Q14240	P10225	uniprotkb	uniprotkb	9606	10299	16014927		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:1833280|virhostnet-nrid:1252550	-	-	-	-	-							P10225|Q14240
Q14240	P10225	uniprotkb	uniprotkb	9606	10299	16014927		-	-	-	psi-mi:MI:0059(gst pull down)	psi-mi:MI:0915(physical association)	virhostnet-rid:1833281|virhostnet-nrid:1252550	-	-	-	-	-							P10225|Q14240
O15162	P10227	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12419|virhostnet-nrid:11446	-	-	-	-	-							O15162|P10227
O15162	P10227	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0096(pull down)	psi-mi:MI:0915(physical association)	virhostnet-rid:12678|virhostnet-nrid:11446	-	-	-	-	-							O15162|P10227
P07307	P10227	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12508|virhostnet-nrid:11535	-	-	-	-	-							P07307|P10227
Q9BQ66	P10227	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12425|virhostnet-nrid:11452	-	-	-	-	-							P10227|Q9BQ66
Q9NRY6	P10227	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0096(pull down)	psi-mi:MI:0915(physical association)	virhostnet-rid:12679|virhostnet-nrid:11688	-	-	-	-	-							P10227|Q9NRY6
P10914	P10228	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12509|virhostnet-nrid:11536	-	-	-	-	-							P10228|P10914
P10914	P10228	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0096(pull down)	psi-mi:MI:0915(physical association)	virhostnet-rid:12673|virhostnet-nrid:11536	-	-	-	-	-							P10228|P10914
P15531	P10228	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12564|virhostnet-nrid:11591	-	-	-	-	-							P10228|P15531
Q12926	P10228	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12427|virhostnet-nrid:11454	-	-	-	-	-							P10228|Q12926
Q14576	P10228	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12426|virhostnet-nrid:11453	-	-	-	-	-							P10228|Q14576
Q99962	P10228	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12406|virhostnet-nrid:11433	-	-	-	-	-							P10228|Q99962
Q99962	P10228	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0096(pull down)	psi-mi:MI:0915(physical association)	virhostnet-rid:12682|virhostnet-nrid:11433	-	-	-	-	-							P10228|Q99962
Q9BQ66	P10228	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12652|virhostnet-nrid:11679	-	-	-	-	-							P10228|Q9BQ66
Q9HCD5	P10228	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12626|virhostnet-nrid:11653	-	-	-	-	-							P10228|Q9HCD5
Q9Y3Q8	P10228	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12565|virhostnet-nrid:11592	-	-	-	-	-							P10228|Q9Y3Q8
Q96F46	P10229	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12510|virhostnet-nrid:11537	-	-	-	-	-							P10229|Q96F46
O43805	P10230	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12601|virhostnet-nrid:11628	-	-	-	-	-							O43805|P10230
P01100	P10230	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12567|virhostnet-nrid:11594	-	-	-	-	-							P01100|P10230
P63172	P10230	uniprotkb	uniprotkb	9606	10299	15117959		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:1832698|virhostnet-nrid:1252272	-	-	-	-	-							P10230|P63172
P98066	P10230	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12512|virhostnet-nrid:11539	-	-	-	-	-							P10230|P98066
Q12933	P10230	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12602|virhostnet-nrid:11629	-	-	-	-	-							P10230|Q12933
Q15233	P10230	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12409|virhostnet-nrid:11436	-	-	-	-	-							P10230|Q15233
Q15427	P10230	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12430|virhostnet-nrid:11457	-	-	-	-	-							P10230|Q15427
Q16621	P10230	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12511|virhostnet-nrid:11538	-	-	-	-	-							P10230|Q16621
Q5D1E8	P10230	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12515|virhostnet-nrid:11542	-	-	-	-	-							P10230|Q5D1E8
Q5JR59	P10230	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12569|virhostnet-nrid:11596	-	-	-	-	-							P10230|Q5JR59
Q8IUH3	P10230	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12600|virhostnet-nrid:11627	-	-	-	-	-							P10230|Q8IUH3
Q96S65	P10230	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12566|virhostnet-nrid:11593	-	-	-	-	-							P10230|Q96S65
Q9BUZ4	P10230	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12513|virhostnet-nrid:11540	-	-	-	-	-							P10230|Q9BUZ4
Q9H000	P10230	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12627|virhostnet-nrid:11654	-	-	-	-	-							P10230|Q9H000
Q9H9H4	P10230	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12514|virhostnet-nrid:11541	-	-	-	-	-							P10230|Q9H9H4
Q9NX57	P10230	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12570|virhostnet-nrid:11597	-	-	-	-	-							P10230|Q9NX57
Q9UPY8	P10230	uniprotkb	uniprotkb	9606	10299	15117959		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:1832697|virhostnet-nrid:1252271	-	-	-	-	-							P10230|Q9UPY8
Q9Y2W2	P10230	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12571|virhostnet-nrid:11598	-	-	-	-	-							P10230|Q9Y2W2
Q9Y6K9	P10230	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12393|virhostnet-nrid:11420	-	-	-	-	-							P10230|Q9Y6K9
P57105	P10231	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12572|virhostnet-nrid:11599	-	-	-	-	-							P10231|P57105
Q15427	P10231	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12655|virhostnet-nrid:11682	-	-	-	-	-							P10231|Q15427
Q5VSY0	P10231	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12603|virhostnet-nrid:11630	-	-	-	-	-							P10231|Q5VSY0
Q96S65	P10231	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12374|virhostnet-nrid:11401	-	-	-	-	-							P10231|Q96S65
Q9BYM8	P10231	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12368|virhostnet-nrid:11395	-	-	-	-	-							P10231|Q9BYM8
O43559	P10233	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12637|virhostnet-nrid:11664	-	-	-	-	-							O43559|P10233
P08237	P10233	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12573|virhostnet-nrid:11600	-	-	-	-	-							P08237|P10233
Q5VTL8	P10233	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12574|virhostnet-nrid:11601	-	-	-	-	-							P10233|Q5VTL8
Q6NXP0	P10233	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12516|virhostnet-nrid:11543	-	-	-	-	-							P10233|Q6NXP0
Q96B97	P10233	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12604|virhostnet-nrid:11631	-	-	-	-	-							P10233|Q96B97
P61978	P10238	uniprotkb	uniprotkb	9606	10299	10506147		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:1832707|virhostnet-nrid:1252278	-	-	-	-	-							P10238|P61978
P61978	P10238	uniprotkb	uniprotkb	9606	10299	10506147		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:1832708|virhostnet-nrid:1252278	-	-	-	-	-							P10238|P61978
P61978	P10238	uniprotkb	uniprotkb	9606	10299	10506147		-	-	-	psi-mi:MI:0059(gst pull down)	psi-mi:MI:0915(physical association)	virhostnet-rid:1832709|virhostnet-nrid:1252278	-	-	-	-	-							P10238|P61978
P67870	P10238	uniprotkb	uniprotkb	9606	10299	10506147		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:1833436|virhostnet-nrid:1252607	-	-	-	-	-							P10238|P67870
P67870	P10238	uniprotkb	uniprotkb	9606	10299	10506147		-	-	-	psi-mi:MI:0059(gst pull down)	psi-mi:MI:0915(physical association)	virhostnet-rid:1833437|virhostnet-nrid:1252607	-	-	-	-	-							P10238|P67870
P84103	P10238	uniprotkb	uniprotkb	9606	10299	12660167		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:1832704|virhostnet-nrid:1252277	-	-	-	-	-							P10238|P84103
P84103	P10238	uniprotkb	uniprotkb	9606	10299	12660167		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:1832705|virhostnet-nrid:1252277	-	-	-	-	-							P10238|P84103
P84103	P10238	uniprotkb	uniprotkb	9606	10299	12660167		-	-	-	psi-mi:MI:0059(gst pull down)	psi-mi:MI:0915(physical association)	virhostnet-rid:1832706|virhostnet-nrid:1252277	-	-	-	-	-							P10238|P84103
Q07021	P10238	uniprotkb	uniprotkb	9606	10299	11070032		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:1832702|virhostnet-nrid:1252276	-	-	-	-	-							P10238|Q07021
Q07021	P10238	uniprotkb	uniprotkb	9606	10299	11070032		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:1832703|virhostnet-nrid:1252276	-	-	-	-	-							P10238|Q07021
Q8IYA8	P10238	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12517|virhostnet-nrid:11544	-	-	-	-	-							P10238|Q8IYA8
Q96SB4	P10238	uniprotkb	uniprotkb	9606	10299	12660167		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:1832701|virhostnet-nrid:1252275	-	-	-	-	-							P10238|Q96SB4
Q9GZV8	P10238	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12363|virhostnet-nrid:11390	-	-	-	-	-							P10238|Q9GZV8
Q96JM7	P10239	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12518|virhostnet-nrid:11545	-	-	-	-	-							P10239|Q96JM7
O00308	P10240	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12386|virhostnet-nrid:11413	-	-	-	-	-							O00308|P10240
P62304	P10240	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12520|virhostnet-nrid:11547	-	-	-	-	-							P10240|P62304
Q15007	P10240	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12412|virhostnet-nrid:11439	-	-	-	-	-							P10240|Q15007
Q15427	P10240	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12429|virhostnet-nrid:11456	-	-	-	-	-							P10240|Q15427
Q8N4H5	P10240	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12521|virhostnet-nrid:11548	-	-	-	-	-							P10240|Q8N4H5
Q8WW12	P10240	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12638|virhostnet-nrid:11665	-	-	-	-	-							P10240|Q8WW12
Q9BSJ6	P10240	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12607|virhostnet-nrid:11634	-	-	-	-	-							P10240|Q9BSJ6
Q9BYM8	P10240	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12639|virhostnet-nrid:11666	-	-	-	-	-							P10240|Q9BYM8
Q9HD26	P10240	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12378|virhostnet-nrid:11405	-	-	-	-	-							P10240|Q9HD26
Q9NQZ6	P10240	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12609|virhostnet-nrid:11636	-	-	-	-	-							P10240|Q9NQZ6
Q9P1W9	P10240	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12519|virhostnet-nrid:11546	-	-	-	-	-							P10240|Q9P1W9
Q9UKT9	P10240	uniprotkb	uniprotkb	9606	10299	23950709		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:12608|virhostnet-nrid:11635	-	-	-	-	-							P10240|Q9UKT9
P10243	Q8JSN5	uniprotkb	uniprotkb	9606	158611	24945353		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:13242|virhostnet-nrid:12170	-	-	-	-	-							P10243|Q8JSN5
